,ID,captions,map
26069,K1ZM0LSLVw8_488_494,someone is slicing vegtables,40
26070,K1ZM0LSLVw8_488_494,a man is slicing up a cucumber,40
26071,K1ZM0LSLVw8_488_494,the man is dicing cucumbers,40
26072,K1ZM0LSLVw8_488_494,a cook cuts up vegetables,40
26073,K1ZM0LSLVw8_488_494,the man diced the celery,40
26074,K1ZM0LSLVw8_488_494,a person is making pieces of cucumber,40
26075,K1ZM0LSLVw8_488_494,a man in specs,40
26076,K1ZM0LSLVw8_488_494,a man is chopping a vegetable,40
26077,K1ZM0LSLVw8_488_494,a man is slicing a cucumber,40
26078,K1ZM0LSLVw8_488_494,a man is cutting some vegetable,40
26079,K1ZM0LSLVw8_488_494,a man is chopping a vegetable,40
26080,K1ZM0LSLVw8_488_494,a man is chopping up cucumbers,40
26081,K1ZM0LSLVw8_488_494,a man is slicing a vegetable,40
26082,K1ZM0LSLVw8_488_494,he is cutting a some vegetable,40
26083,K1ZM0LSLVw8_488_494,a man is chopping a cucumber,40
26084,K1ZM0LSLVw8_488_494,a man is chopping the vegetable,40
26085,K1ZM0LSLVw8_488_494,a person cutting with knife,40
26086,K1ZM0LSLVw8_488_494,a man is slicing a vegetable,40
26087,K1ZM0LSLVw8_488_494,a man is making the sandwich,40
26088,K1ZM0LSLVw8_488_494,the man is slicing cucumbers,40
26089,K1ZM0LSLVw8_488_494,a men is slicing vegetable,40
26090,K1ZM0LSLVw8_488_494,a man is seeing,40
26091,K1ZM0LSLVw8_488_494,a man is slicing and chopping a cucumber,40
26092,K1ZM0LSLVw8_488_494,a man is slicing cucumber,40
26355,KPPCwmU5OHQ_424_430,someone is cutting cooked chicken into bitesized pieces,307
26356,KPPCwmU5OHQ_424_430,a person is cutting chicken,307
26357,KPPCwmU5OHQ_424_430,a person is cutting meat,307
26358,KPPCwmU5OHQ_424_430,a chef is cutting pieces of chicken,307
26359,KPPCwmU5OHQ_424_430,someone is chopping cooked chicken,307
26360,KPPCwmU5OHQ_424_430,a man is slicing meat,307
26361,KPPCwmU5OHQ_424_430,a person with a knife is slicing meat,307
26362,KPPCwmU5OHQ_424_430,a man is cutting up chicken,307
26363,KPPCwmU5OHQ_424_430,someone is cutting chicken,307
26364,KPPCwmU5OHQ_424_430,a man is slicing meat,307
26365,KPPCwmU5OHQ_424_430,a man is chopping up some chicken,307
26366,KPPCwmU5OHQ_424_430,someone cut cooked chicken,307
26367,KPPCwmU5OHQ_424_430,the person is slicing cook chicken breast,307
26368,KPPCwmU5OHQ_424_430,a man cuts some meat,307
26369,KPPCwmU5OHQ_424_430,the man cut the chicken meat,307
26370,KPPCwmU5OHQ_424_430,a man is cutting chicken,307
26371,KPPCwmU5OHQ_424_430,the person is cutting the chicken,307
26372,KPPCwmU5OHQ_424_430,the person is cutting the meat,307
26373,KPPCwmU5OHQ_424_430,a person is cutting the item,307
26374,KPPCwmU5OHQ_424_430,a man is cutting the chicken,307
26375,KPPCwmU5OHQ_424_430,a man is cutting up a piece of chicken,307
26376,KPPCwmU5OHQ_424_430,a man is cutting a chicken piece,307
26377,KPPCwmU5OHQ_424_430,someone is cutting some meat,307
26378,KPPCwmU5OHQ_424_430,a man is cutting pieces of chicken,307
26379,KPPCwmU5OHQ_424_430,a man is cutting chicken into small pieces,307
26380,KPPCwmU5OHQ_424_430,a man cutting chicken,307
26381,KPPCwmU5OHQ_424_430,a chef cutting a chicken into pieces,307
26382,KPPCwmU5OHQ_424_430,the person is cutting the chicken into pieces,307
26383,KPPCwmU5OHQ_424_430,a chef cuts up chicken into pieces,307
26384,KPPCwmU5OHQ_424_430,a cook cutting small pieces of chicken clesh in order to make soup,307
26385,KPPCwmU5OHQ_424_430,a man is cutting chicken,307
26386,KPPCwmU5OHQ_424_430,a man cooking his kichen,307
26387,KPPCwmU5OHQ_424_430,the man is slicing chicken,307
26388,KPPCwmU5OHQ_424_430,how to make chicken noodle soup,307
26389,KPPCwmU5OHQ_424_430,a person is slicing chicken,307
26390,KPPCwmU5OHQ_424_430,a man is cutting a chicken,307
26391,KPPCwmU5OHQ_424_430,a man is cutting up pieces of chicken,307
26392,KPPCwmU5OHQ_424_430,someone chops chicken,307
26674,Kms3EXosNS0_8_17,a chef pealing a onion for a dish,665
26675,Kms3EXosNS0_8_17,a apple is being skinned,665
26676,Kms3EXosNS0_8_17,a chef is peeling an apple,665
26677,Kms3EXosNS0_8_17,a chef peels an apple,665
26678,Kms3EXosNS0_8_17,a man is peeling an apple,665
26679,Kms3EXosNS0_8_17,a man is peeling an apple,665
26680,Kms3EXosNS0_8_17,a man is peeling an apple,665
26681,Kms3EXosNS0_8_17,a man is peeling an apple,665
26682,Kms3EXosNS0_8_17,a man is peeling an apple,665
26683,Kms3EXosNS0_8_17,a man is peeling the skin of an apple using a peeler,665
26684,Kms3EXosNS0_8_17,a man is peeling the skin off of an apple,665
26685,Kms3EXosNS0_8_17,a man is shown peeling an apple,665
26686,Kms3EXosNS0_8_17,a man peels an apple,665
26687,Kms3EXosNS0_8_17,an apple is peeled,665
26688,Kms3EXosNS0_8_17,an elderly chef is peeling an apple,665
26689,Kms3EXosNS0_8_17,the chef peeled an apple,665
26690,Kms3EXosNS0_8_17,the chef peeled an apple,665
26691,Kms3EXosNS0_8_17,the man is peeling an apple,665
26692,Kms3EXosNS0_8_17,slicing potatoes,665
26693,Kms3EXosNS0_8_17,the man is showing how to slice an apple,665
26694,Kms3EXosNS0_8_17,a man is peeling an apple,665
26695,Kms3EXosNS0_8_17,an old man is peeling a potato,665
26696,Kms3EXosNS0_8_17,a person is cutting a slices of apple,665
26697,Kms3EXosNS0_8_17,a cook is peeling an apple,665
26698,Kms3EXosNS0_8_17,a cook pialing off a apple,665
26699,Kms3EXosNS0_8_17,a person slicing an apple,665
26700,Kms3EXosNS0_8_17,a man is peeling an apple,665
26701,Kms3EXosNS0_8_17,a man is cutting food,665
26702,Kms3EXosNS0_8_17,the man is peeling the skin off the apple,665
26703,Kms3EXosNS0_8_17,a man is slicing an apple,665
26704,Kms3EXosNS0_8_17,a man is peeling an apple,665
26705,Kms3EXosNS0_8_17,a man is peeling an apple,665
26706,Kms3EXosNS0_8_17,a man is peeling apple and making slices,665
26707,Kms3EXosNS0_8_17,potatoes being chopped to prepare a tasty dish,665
26708,Kms3EXosNS0_8_17,a man is peeling an apple,665
26709,Kms3EXosNS0_8_17,an old man is grating the apple,665
26710,Kms3EXosNS0_8_17,a man is peeling an apple,665
26711,Kms3EXosNS0_8_17,a man peeling an apple,665
26712,Kms3EXosNS0_8_17,a man is slicing the apples,665
26713,Kms3EXosNS0_8_17,a man is peeling the skin off an apple,665
26714,Kms3EXosNS0_8_17,a chef is peeling an apple,665
26715,Kms3EXosNS0_8_17,an old man is removing the out cover of an apple,665
26716,Kms3EXosNS0_8_17,a man is peeling an apple with an vegetable peeler,665
26717,Kms3EXosNS0_8_17,a chef is peeling an apple,665
26718,Kms3EXosNS0_8_17,a bearded chef pealing apples,665
26719,Kms3EXosNS0_8_17,a man peels an apple,665
26720,Kms3EXosNS0_8_17,a man showing how to slice an apple,665
26721,Kms3EXosNS0_8_17,one man making slices of apple,665
26722,Kms3EXosNS0_8_17,a man is slicing and apple,665
26723,Kms3EXosNS0_8_17,a man is slicing an apple,665
26724,Kms3EXosNS0_8_17,a chef is peeling apples,665
26725,Kms3EXosNS0_8_17,a man peeling off an apple inorder to cut it in slices,665
26726,Kms3EXosNS0_8_17,a man is cutting apples,665
26727,Kms3EXosNS0_8_17,a man slicing an apple,665
26728,Kms3EXosNS0_8_17,a chef shows peeling an apple,665
26729,Kms3EXosNS0_8_17,a chef is peeling an apple,665
26730,Kms3EXosNS0_8_17,a whitehaired man in a chef s outfit peels an apple,665
26731,Kms3EXosNS0_8_17,the man is peeling an apple,665
26732,Kms3EXosNS0_8_17,a man is peeling an apple,665
26733,Kms3EXosNS0_8_17,a chef cuts the skin off an apple,665
26734,Kms3EXosNS0_8_17,a person is peeling apple,665
26735,Kms3EXosNS0_8_17,a man is cutting an apple,665
26736,Kms3EXosNS0_8_17,a chef slicing an apple,665
26737,KpmVL4ANieA_0_9,a monkey pulls a dogs tail,344
26738,KpmVL4ANieA_0_9,a monkey attacks a dog,344
26739,KpmVL4ANieA_0_9,a monkey pulls the tail of a dog,344
26740,KpmVL4ANieA_0_9,a monkey is teasing a dog by grabbing at it and then running away,344
26741,KpmVL4ANieA_0_9,a monkey is teasing a dog,344
26742,KpmVL4ANieA_0_9,a monkey is teasing a dog by pulling on its tail,344
26743,KpmVL4ANieA_0_9,a monkey is playing with a dog,344
26744,KpmVL4ANieA_0_9,a monkey is teasing a dog at the zoo,344
26745,KpmVL4ANieA_0_9,a monkey is pulling a dog s tail,344
26746,KpmVL4ANieA_0_9,a monkey is tormenting a dog,344
26747,KpmVL4ANieA_0_9,a monkey is pulling a dogs tail,344
26748,KpmVL4ANieA_0_9,a monkey pulls the tail of a dog and runs,344
26749,KpmVL4ANieA_0_9,the monkey pulled the dog s tail and leg,344
26750,KpmVL4ANieA_0_9,a chimpanzee is teasing a dog,344
26751,KpmVL4ANieA_0_9,a monkey yanks a dog s tail,344
26752,KpmVL4ANieA_0_9,the chimpanzee pulled the dog s tail and leg,344
26753,KpmVL4ANieA_0_9,a monkey is playing with dog,344
26754,KpmVL4ANieA_0_9,a monkey is pulling the dog s tail,344
26755,KpmVL4ANieA_0_9,the animals are beating,344
26756,KpmVL4ANieA_0_9,a monkey grabs a dogs tail and runs,344
26757,KpmVL4ANieA_0_9,a monkey grabbing a dog s tail and then swinging on a tree branch,344
26758,KpmVL4ANieA_0_9,the dogs are playing,344
26759,KpmVL4ANieA_0_9,a monkey pulls a dogs tail and runs,344
26760,KpmVL4ANieA_0_9,a monkey is playing with dog,344
26761,KpmVL4ANieA_0_9,the chimpanzee pulled the dog s tail and foreleg,344
26762,KpmVL4ANieA_0_9,animals are playing,344
26763,KpmVL4ANieA_0_9,the monkey is teasing the dog,344
26764,KpmVL4ANieA_0_9,a monkey is pulling a dog s tail and leg,344
26765,KpmVL4ANieA_0_9,a monkey is pulling a dog s tail and leg,344
26987,L6dEUQ6WiHY_136_142,a man jumps from a wooden structure to a wooden dock and slips,430
26988,L6dEUQ6WiHY_136_142,a man jumps and falls in water,430
26989,L6dEUQ6WiHY_136_142,a man jumps and falls,430
26990,L6dEUQ6WiHY_136_142,a man is standing on a wooden structure and he attempts to leap across a stream of water to another structure but he fails,430
26991,L6dEUQ6WiHY_136_142,a man is falling while jumping,430
26992,L6dEUQ6WiHY_136_142,a man tries to jump over some water,430
26993,L6dEUQ6WiHY_136_142,a man jumps,430
26994,L6dEUQ6WiHY_136_142,a man is falling off a dock,430
26995,L6dEUQ6WiHY_136_142,a man jumps and falls,430
26996,L6dEUQ6WiHY_136_142,a man jumps and falls into the water,430
26997,L6dEUQ6WiHY_136_142,the boy jumped to a slippery platform and fell into the water,430
26998,L6dEUQ6WiHY_136_142,the man jumped then fell into the water,430
26999,L6dEUQ6WiHY_136_142,a man tries to jump from dock to dock,430
27000,L6dEUQ6WiHY_136_142,the man jumped to another platform but fell into the water,430
27001,L6dEUQ6WiHY_136_142,a man is jumoing,430
27002,L6dEUQ6WiHY_136_142,the man is jumping in one place to the another place he fell down in the water,430
27003,L6dEUQ6WiHY_136_142,a person is jumping to one place to another place,430
27004,L6dEUQ6WiHY_136_142,a man jumps and falls into the water,430
27005,L6dEUQ6WiHY_136_142,a person jumping from one side to another,430
27006,L6dEUQ6WiHY_136_142,a man jumps and falls,430
27007,L6dEUQ6WiHY_136_142,a man falls into water,430
27008,L6dEUQ6WiHY_136_142,a man fell down while jumping,430
27009,L6dEUQ6WiHY_136_142,a man trying to jump and falling in water,430
27010,L6dEUQ6WiHY_136_142,a couple is talking together,430
27011,L6dEUQ6WiHY_136_142,the man jumped to the slippery platform and fell into the water,430
27012,L6dEUQ6WiHY_136_142,a jump in the water,430
27013,L6dEUQ6WiHY_136_142,the man jumped then fell,430
27014,L6dEUQ6WiHY_136_142,a man tries to jump from one dock to another and falls in the water,430
27015,L6dEUQ6WiHY_136_142,a boy is falling into the water,430
27016,L6dEUQ6WiHY_136_142,a man is fall into the water,430
27143,LEz0puaKNTk_38_48,a man kneads a wad of dough,436
27144,LEz0puaKNTk_38_48,a person is kneading a mixture in a bowl,436
27145,LEz0puaKNTk_38_48,a person is kneading dough inside a bowl,436
27146,LEz0puaKNTk_38_48,a person is kneading some dough,436
27147,LEz0puaKNTk_38_48,a woman is kneading a floured doughlike mixture inside of a bowl,436
27148,LEz0puaKNTk_38_48,a woman is kneading dough in a glass bowl,436
27149,LEz0puaKNTk_38_48,a woman is kneading tortilla dough,436
27150,LEz0puaKNTk_38_48,a woman kneads dough,436
27151,LEz0puaKNTk_38_48,a woman making dough,436
27152,LEz0puaKNTk_38_48,dough is being kneaded,436
27153,LEz0puaKNTk_38_48,dough is knead in a bowl,436
27154,LEz0puaKNTk_38_48,someone is kneading breaddough,436
27155,LEz0puaKNTk_38_48,the cook is kneading the flour,436
27156,LEz0puaKNTk_38_48,preparing dough from flour,436
27157,LEz0puaKNTk_38_48,a howto demonstration on making flour tortillas,436
27158,LEz0puaKNTk_38_48,a lady is mixing something,436
27159,LEz0puaKNTk_38_48,a lady squeezing flour,436
27160,LEz0puaKNTk_38_48,a man is making tortillas,436
27161,LEz0puaKNTk_38_48,a man is preparing the flour tortillas step by step,436
27162,LEz0puaKNTk_38_48,a person has completed kneading the mixture,436
27163,LEz0puaKNTk_38_48,a woman is molding dough,436
27164,LEz0puaKNTk_38_48,very nice preparation for step by step,436
27165,LEz0puaKNTk_38_48,a lady is kneading flour,436
27166,LEz0puaKNTk_38_48,a flour dish is prepared,436
27167,LEz0puaKNTk_38_48,a girl is kneading dough,436
27168,LEz0puaKNTk_38_48,a man is kneading flour,436
27169,LEz0puaKNTk_38_48,a person is kneading dough in a bowl,436
27170,LEz0puaKNTk_38_48,a person is kneading dough,436
27171,LEz0puaKNTk_38_48,a person is kneading the dough,436
27172,LEz0puaKNTk_38_48,a person is kneading the dough,436
27173,LEz0puaKNTk_38_48,a person kneads dough,436
27174,LEz0puaKNTk_38_48,a person kneads some dough in a bowl,436
27175,LEz0puaKNTk_38_48,a woman is cooking his kichen,436
27176,LEz0puaKNTk_38_48,a woman is doing kitchen work,436
27177,LEz0puaKNTk_38_48,a woman is kneading dough in a bowl,436
27178,LEz0puaKNTk_38_48,a woman is kneading dough in a bowl,436
27179,LEz0puaKNTk_38_48,a woman is kneading dough,436
27180,LEz0puaKNTk_38_48,a woman is kneading dough,436
27181,LEz0puaKNTk_38_48,a woman is kneading flour,436
27182,LEz0puaKNTk_38_48,a woman is mixing the flour,436
27183,LEz0puaKNTk_38_48,a woman is showing how to make chapattis,436
27184,LEz0puaKNTk_38_48,a woman shows how to make tortillas,436
27185,LEz0puaKNTk_38_48,someone is kneading dough in a bowl,436
27186,LEz0puaKNTk_38_48,someone is kneading dough,436
27187,LEz0puaKNTk_38_48,someone is kneading the flour,436
27188,LEz0puaKNTk_38_48,someone is kneeding dough,436
27189,LEz0puaKNTk_38_48,someone kneaded dough in a bowl,436
27190,LEz0puaKNTk_38_48,someone kneaded dough in a bowl,436
27191,LEz0puaKNTk_38_48,the cook is kneading the batter,436
27192,LEz0puaKNTk_38_48,the person is mixing the batter,436
27193,LEz0puaKNTk_38_48,the woman is kneeding dough,436
27194,LEz0puaKNTk_38_48,the woman knead the flour in a bowl,436
27195,LEz0puaKNTk_38_48,flour is been mashed is a bowle,436
27196,LEz0puaKNTk_38_48,flour is been mashed,436
27237,LLkehH86ABY_30_36,a young man seated on the floor is playing a guitar,407
27238,LLkehH86ABY_30_36,a boy is playing a guitar,407
27239,LLkehH86ABY_30_36,a man is playing a guitar,407
27240,LLkehH86ABY_30_36,a young man is sitting on the floor playing an acoustic guitar,407
27241,LLkehH86ABY_30_36,a boy is playing a guitar,407
27242,LLkehH86ABY_30_36,a kid is playing a guitar,407
27243,LLkehH86ABY_30_36,a boy is playing guitar,407
27244,LLkehH86ABY_30_36,a boy is playing a guitar,407
27245,LLkehH86ABY_30_36,a boy is playing guitar,407
27246,LLkehH86ABY_30_36,a kid is playing guitar,407
27247,LLkehH86ABY_30_36,a man is playing a guitar,407
27248,LLkehH86ABY_30_36,the boy played his guitar on the floor,407
27249,LLkehH86ABY_30_36,the boy is playing the guitar,407
27250,LLkehH86ABY_30_36,a young man is strumming an acoustic guitar,407
27251,LLkehH86ABY_30_36,a boy plays the guitar,407
27252,LLkehH86ABY_30_36,the boy played his guitar,407
27253,LLkehH86ABY_30_36,a man is playing the guitar,407
27254,LLkehH86ABY_30_36,the boy is playing guitar,407
27255,LLkehH86ABY_30_36,the men playing guitar,407
27256,LLkehH86ABY_30_36,a boy is playing a guitar,407
27257,LLkehH86ABY_30_36,a boy is playing acoustic guitar,407
27258,LLkehH86ABY_30_36,a boy playing guitar,407
27259,LLkehH86ABY_30_36,a guy is playing a guitar,407
27260,LLkehH86ABY_30_36,a guy is playing an acoustic guitar,407
27261,LLkehH86ABY_30_36,a guy playing guitar,407
27262,LLkehH86ABY_30_36,a man is playing a guitar,407
27263,LLkehH86ABY_30_36,a man is playing guitar,407
27264,LLkehH86ABY_30_36,a man is playing guitasr,407
27265,LLkehH86ABY_30_36,a man is playing music,407
27266,LLkehH86ABY_30_36,a man is ringing with guitar,407
27267,LLkehH86ABY_30_36,a man sits crosslegged and plays the guitar,407
27268,LLkehH86ABY_30_36,a young man is playing the guitar,407
27269,LLkehH86ABY_30_36,song played by ben williams blinding lights,407
27270,LLkehH86ABY_30_36,the boy is playing the guitar,407
27271,LLkehH86ABY_30_36,the boy sat and played the guitar,407
27272,LLkehH86ABY_30_36,the boy song is supper,407
27273,LLkehH86ABY_30_36,very nice song,407
27274,LLkehH86ABY_30_36,a young british guy plays the guitar and sings an original song by a friend,407
27462,Li3umATsU0E_1_5,a cat staring into the camera meows,99
27463,Li3umATsU0E_1_5,a cat meows,99
27464,Li3umATsU0E_1_5,a cat is looking into the camera and meowing,99
27465,Li3umATsU0E_1_5,a cat is looking into the camera and opening it s mouth,99
27466,Li3umATsU0E_1_5,a cat is speaking,99
27467,Li3umATsU0E_1_5,a cat addresses the camera,99
27468,Li3umATsU0E_1_5,a cat is meowing,99
27469,Li3umATsU0E_1_5,a cat is meowing,99
27470,Li3umATsU0E_1_5,a cat meows at a camera,99
27471,Li3umATsU0E_1_5,a cat is meowing,99
27472,Li3umATsU0E_1_5,a cat stares into the camera,99
27473,Li3umATsU0E_1_5,a cat is meowing,99
27474,Li3umATsU0E_1_5,a cat is meowing,99
27475,Li3umATsU0E_1_5,a small brown cat purrs softly close to the camera,99
27476,Li3umATsU0E_1_5,the cat meowed,99
27477,Li3umATsU0E_1_5,the cat is staring at the video camera,99
27478,Li3umATsU0E_1_5,a cat meows,99
27479,Li3umATsU0E_1_5,the cat meowed,99
27480,Li3umATsU0E_1_5,a big scaring cat starring infront of camera,99
27481,Li3umATsU0E_1_5,a cat is giving voice,99
27482,Li3umATsU0E_1_5,a cat is staring,99
27483,Li3umATsU0E_1_5,a cat is meowing,99
27484,Li3umATsU0E_1_5,a cat is meowing,99
27485,Li3umATsU0E_1_5,a cat is shouting,99
27486,Li3umATsU0E_1_5,a cat meows,99
27487,Li3umATsU0E_1_5,the cat is seeing,99
27488,Li3umATsU0E_1_5,a cat is meowing,99
27489,LjimLwAhAOQ_5_15,a girl is taking on the phone to another girl,303
27490,LjimLwAhAOQ_5_15,a girl is talking on the phone,303
27491,LjimLwAhAOQ_5_15,a girl is talking to her friend on the phone,303
27492,LjimLwAhAOQ_5_15,a little girl talked to her friend on the telephone,303
27493,LjimLwAhAOQ_5_15,the girls are talking to each other on the phone,303
